,Time,Names,ConfirmedCases,Recovered,Deaths,Population,LandArea,MedianAge,German
27715,2020-07-30,TONGA,0,0,0,105695,720,22,Tonga
27716,2020-07-30,TRINIDAD AND TOBAGO,156,128,128,1399488,5130,36,Trinidad Und Tobago
27717,2020-07-30,TUNISIA,1488,1178,1178,11818619,155360,33,Tunesien
27718,2020-07-30,TURKEY,228924,212557,212557,84339067,769630,32,Türkei
27719,2020-07-30,TURKMENISTAN,0,0,0,6031200,469930,27,Turkmenistan
27720,2020-07-30,UGANDA,1103,975,975,45741007,199810,17,Uganda
27721,2020-07-30,UKRAINE,67597,37394,37394,43733762,579320,41,Ukraine
27722,2020-07-30,UAE,59921,53202,53202,19890402,83600,33,Vereinigte Arabische Emirate
27723,2020-07-30,UNITED KINGDOM,301455,0,0,67886011,241930,40,Grossbritannien
27724,2020-07-30,TANZANIA,509,183,183,59734218,885800,18,Tansania
27725,2020-07-30,UNITED STATES,4568037,2245044,2245044,331002651,9147420,38,Vereinigte Staaten
27726,2020-07-30,US VIRGIN ISLANDS,385,250,250,-1,-1,-1,Us Jungferninseln
27727,2020-07-30,URUGUAY,1237,967,967,3473730,175020,36,Uruguay
27728,2020-07-30,UZBEKISTAN,22872,12937,12937,33469203,425400,28,Usbekistan
27729,2020-07-30,VANUATU,0,0,0,307145,12190,21,Vanuatu
27730,2020-07-30,VENEZUELA,17158,10421,10421,28435940,882050,30,Venezuela
27731,2020-07-30,VIETNAM,459,369,369,97338579,310070,32,Vietnam
27732,2020-07-30,WESTERN SAHARA,10,8,8,597339,266000,28,Westsahara
27733,2020-07-30,YEMEN,1711,849,849,29825964,527970,20,Jemen
27734,2020-07-30,ZAMBIA,5249,3285,3285,18383955,743390,18,Sambia
27735,2020-07-30,ZIMBABWE,2879,887,887,14862924,386850,19,Zimbabwe
27736,2020-07-30,OTHER,712,654,654,-1,-1,-1,Diamond Princess (Schiff)
27737,2020-07-30,SAN MARINO,699,657,657,33931,60,-1,San Marino
27738,2020-07-30,MONACO,120,105,105,39242,1,-1,Monaco
27739,2020-07-30,ANDORRA,918,804,804,77265,470,-1,Andorra
27740,2020-07-30,LIECHTENSTEIN,88,85,85,38128,160,-1,Liechtenstein
27741,2020-07-30,FAEROE ISLANDS,220,188,188,48863,1396,-1,Färöer Inseln
27742,2020-07-30,GIBRALTAR,186,180,180,33691,10,-1,Gibraltar
27743,2020-07-30,VATICAN CITY,12,12,12,825,1,-1,Vatikanstadt
27744,2020-07-30,SAINT BARTHELEMY,7,6,6,9877,21,-1,Saint Barthelemy
27745,2020-07-30,SAINT MARTIN,49,41,41,38666,53,-1,Sankt Martin
27746,2020-07-30,CAYMAN ISLAND,203,202,202,65722,240,-1,Cayman Inseln
27747,2020-07-30,KOSOVO,7846,4267,4267,1945000,-1,-1,Kosovo
27748,2020-07-30,GREENLAND,14,13,13,56770,410450,-1,Grönland
27749,2020-07-30,MONTSERRAT,12,10,10,4992,100,-1,Montserrat
27750,2020-07-30,SINT MAARTEN,126,64,64,42876,34,-1,Alderney
27751,2020-07-30,BERMUDA,156,141,141,62278,50,-1,Bermuda
27752,2020-07-30,ISLE OF MAN,336,312,312,85033,570,-1,Isle Of Man
27753,2020-07-30,DOMINICA,18,18,18,71986,750,-1,Dominica
27754,2020-07-30,TURKS AND CAICOS,104,37,37,38717,950,-1,Turks-Und Caicosinseln
27755,2020-07-30,BRITISH VIRGIN ISLANDS,8,7,7,30231,150,-1,Britische Jungferninseln
27756,2020-07-30,ST.KITTS AND NEVIS,17,15,15,53199,260,-1,St.Kitts Und Nevis
27757,2020-07-30,ANGUILLA,3,3,3,15003,90,-1,Anguilla
27758,2020-07-30,NORTHERN MARIANA ISLANDS,40,19,19,57559,460,-1,Nördliche Mariana Inseln
27759,2020-07-30,FALKLAND ISLANDS,13,13,13,3480,12170,-1,Falkland Inseln
27760,2020-07-30,CARIBBEAN NETHERLANDS,11,7,7,26223,328,-1,Karibische Niederlande
27761,2020-07-30,SAINT PIERRE MIQUELON,4,1,1,5794,230,-1,Saint Pierre Miquelon
27762,2020-07-30,NAURU,0,0,0,10824,20,-1,Nauru
27763,2020-07-30,Noname1,0,0,0,-1,-1,-1,Noname1
27764,2020-07-30,Noname1,0,0,0,-1,-1,-1,Noname1
27765,2020-07-31,AFGHANISTAN,36542,25471,25471,38928346,652860,18,Afghanistan
27766,2020-07-31,ALBANIA,5197,2883,2883,2877797,27400,36,Albanien
27767,2020-07-31,ALGERIA,29831,20082,20082,43851044,2381740,29,Algerien
27768,2020-07-31,ANGOLA,1109,395,395,32866272,1246700,17,Angola
27769,2020-07-31,ANTIGUA AND BARBUDA,91,67,67,97929,440,34,Antigua Und Barbuda
27770,2020-07-31,ARGENTINA,185373,80596,80596,45195774,2736690,32,Argentinien
27771,2020-07-31,ARMENIA,38196,28366,28366,2963243,28470,35,Armenien
27772,2020-07-31,ARUBA,120,105,105,106766,180,41,Aruba
27773,2020-07-31,AUSTRALIA,16905,9982,9982,25499884,7682300,38,Australien
27774,2020-07-31,AUSTRIA,21059,18628,18628,9006398,82409,43,Österreich
27775,2020-07-31,AZERBAIJAN,31560,25168,25168,10139177,82658,32,Aserbaidschan
27776,2020-07-31,BAHAMAS,508,91,91,393244,10010,32,Bahamas
27777,2020-07-31,BAHRAIN,40755,37357,37357,1701575,760,32,Bahrain
27778,2020-07-31,BANGLADESH,234889,132960,132960,164689383,130170,28,Bangladesch
27779,2020-07-31,BARBADOS,110,96,96,287375,430,40,Barbados
27780,2020-07-31,BELARUS,67665,61765,61765,9449323,202910,40,Weissrussland
27781,2020-07-31,BELGIUM,68006,17513,17513,11589623,30280,42,Belgien
27782,2020-07-31,BELIZE,48,27,27,397628,22810,25,Belize
27783,2020-07-31,BENIN,1805,1036,1036,12123200,112760,19,Benin
27784,2020-07-31,BHUTAN,101,88,88,771608,38117,28,Bhutan
27785,2020-07-31,BOLIVIA,75234,23305,23305,11673021,1083300,26,Bolivien
27786,2020-07-31,BOSNIA-HERZEGOVINA,11444,5586,5586,3280819,51000,43,Bosnien-Herzegowina
27787,2020-07-31,BOTSWANA,804,63,63,2351627,566730,24,Botswana
27788,2020-07-31,BRAZIL,2613789,1824095,1824095,212559417,8358140,33,Brasilien
27789,2020-07-31,BRUNEI,141,138,138,437479,5270,32,Brunei
27790,2020-07-31,BULGARIA,11420,6173,6173,6948445,108560,45,Bulgarien
27791,2020-07-31,BURKINA FASO,1106,935,935,20903273,273600,18,Burkina Faso
27792,2020-07-31,BURUNDI,387,304,304,11890784,25680,17,Burundi
27793,2020-07-31,CABO VERDE,2418,1694,1694,555987,4030,28,Kapverden
27794,2020-07-31,CAMBODIA,234,164,164,16718965,176520,26,Kambodscha
27795,2020-07-31,CAMEROON,17255,15320,15320,26545863,472710,19,Kamerun
27796,2020-07-31,CANADA,115799,100862,100862,37742154,9093510,41,Kanada
27797,2020-07-31,CENTRAL AFRICAN REPUBLIC,4605,1574,1574,4829767,622980,18,Zentralafrikanische Republik
27798,2020-07-31,CHAD,935,813,813,16425864,1259200,17,Tschad
27799,2020-07-31,CHANNEL ISLANDS,587,536,536,173863,190,43,Kanalinseln
27800,2020-07-31,CHILE,353536,326628,326628,19116201,743532,35,Chile
27801,2020-07-31,"CHINA, Mainland",84292,78974,78974,1439323776,9388211,38,China
27802,2020-07-31,HONG KONG,3152,1660,1660,7496981,1050,45,Hongkong
27803,2020-07-31,MACAU,46,46,46,649335,30,39,Macau
27804,2020-07-31,TAIWAN,467,441,441,23816775,35410,42,Taiwan
27805,2020-07-31,COLOMBIA,286020,148695,148695,50882891,1109500,31,Kolumbien
27806,2020-07-31,COMOROS,378,330,330,869601,1861,20,Comoros
27807,2020-07-31,CONGO,3200,829,829,5518087,341500,19,Kongo
27808,2020-07-31,COSTA RICA,17290,4280,4280,5094118,51060,33,Costa Rica
27809,2020-07-31,COTE D'IVOIRE,15978,11160,11160,26378274,318000,19,Elfenbeinkueste
27810,2020-07-31,CROATIA,5071,4178,4178,4105267,55960,44,Kroatien
27811,2020-07-31,CUBA,2597,2355,2355,11326616,106440,42,Kuba
27812,2020-07-31,CURACAO,29,24,24,164093,444,42,Curacao
27813,2020-07-31,CYPRUS,1090,852,852,1207359,9240,37,Zypern
27814,2020-07-31,CZECH REPUBLIC,16371,11482,11482,10708981,77240,43,Tschechien
27815,2020-07-31,DPR KOREA,0,0,0,25778816,120410,35,Dpr Korea
27816,2020-07-31,DR CONGO,9010,6437,6437,89561403,2267050,17,Dr Kongo
27817,2020-07-31,DENMARK,13725,12526,12526,5792202,42430,42,Dänemark
27818,2020-07-31,DJIBOUTI,5081,4999,4999,988000,23180,27,Djibouti
27819,2020-07-31,DOMINICAN REPUBLIC,67915,35302,35302,10847910,48320,28,Dominikanische Republik
27820,2020-07-31,ECUADOR,84370,35824,35824,17643054,248360,28,Ecuador
27821,2020-07-31,EGYPT,93757,38236,38236,102334404,995450,25,Ägypten
27822,2020-07-31,EL SALVADOR,16230,8268,8268,6486205,20720,28,El Salvador
27823,2020-07-31,EQUATORIAL GUINEA,3071,842,842,1402985,28050,22,Äquatorialguinea
27824,2020-07-31,ERITREA,279,225,225,3546421,101000,19,Eritrea
27825,2020-07-31,ESTONIA,2051,1926,1926,1326535,42390,42,Estland
27826,2020-07-31,ESWATINI,2577,1134,1134,1160164,17200,21,Eswatini
27827,2020-07-31,ETHIOPIA,16615,6763,6763,114963588,1000000,19,Äthiopien
27828,2020-07-31,FIJI,27,18,18,896445,18270,28,Fiji
27829,2020-07-31,FINLAND,7423,0,0,5540720,303890,43,Finnland
27830,2020-07-31,FRANCE,186573,81500,81500,65273511,547557,42,Frankreich
27831,2020-07-31,FRENCH GUIANA,7728,6270,6270,298682,82200,25,Französisch-Guayana
27832,2020-07-31,FRENCH POLYNESIA,62,62,62,280908,3660,34,Französisch Polynesien
27833,2020-07-31,GABON,7352,4943,4943,2225734,257670,23,Gabon
27834,2020-07-31,GAMBIA,403,66,66,2416668,10120,18,Gambia
27835,2020-07-31,GEORGIA,1168,940,940,3989167,69490,38,Georgia
27836,2020-07-31,GERMANY,209664,191633,191633,83783942,348560,46,Deutschland
27837,2020-07-31,GHANA,35142,31286,31286,31072940,227540,22,Ghana
27838,2020-07-31,GREECE,4401,3562,3562,10423054,128900,46,Griechenland
27839,2020-07-31,GRENADA,24,23,23,112523,340,32,Grenada
27840,2020-07-31,GUADELOUPE,244,176,176,400124,1690,44,Guadeloupe
27841,2020-07-31,GUAM,354,292,292,168775,540,31,Guam
27842,2020-07-31,GUATEMALA,48826,35629,35629,17915568,107160,23,Guatemala
27843,2020-07-31,GUINEA,7242,6438,6438,13132795,245720,18,Guinea
27844,2020-07-31,GUINEA-BISSAU,1981,803,803,1968001,28120,19,Guinea-Bissau
27845,2020-07-31,GUYANA,401,185,185,786552,196850,27,Guyana
27846,2020-07-31,HAITI,7412,4467,4467,11402528,27560,24,Haiti
27847,2020-07-31,HONDURAS,41426,5443,5443,9904607,111890,24,Honduras
27848,2020-07-31,HUNGARY,4484,3346,3346,9660351,90530,43,Ungarn
27849,2020-07-31,ICELAND,1872,1823,1823,341243,100250,37,Island
27850,2020-07-31,INDIA,1643416,1059983,1059983,1380004385,2973190,28,Indien
27851,2020-07-31,INDONESIA,106336,64292,64292,273523615,1811570,30,Indonesien
27852,2020-07-31,IRAN,301530,261200,261200,83992949,1628550,32,Iran
27853,2020-07-31,IRAQ,121263,85546,85546,40222493,434320,21,Irak
27854,2020-07-31,IRELAND,26027,23364,23364,4937786,68890,38,Irland
27855,2020-07-31,ISRAEL,70379,43796,43796,8655535,21640,30,Israel
27856,2020-07-31,ITALY,247158,199796,199796,60461826,294140,47,Italien
27857,2020-07-31,JAMAICA,864,724,724,2961167,10830,31,Jamaika
27858,2020-07-31,JAPAN,34809,24179,24179,126476461,364555,48,Japan
27859,2020-07-31,JORDAN,1191,1072,1072,10203134,88780,24,Jordan
27860,2020-07-31,KAZAKHSTAN,89078,59517,59517,18776707,2699700,31,Kasachstan
27861,2020-07-31,KENYA,19913,8121,8121,53771296,569140,20,Kenia
27862,2020-07-31,KIRIBATI,0,0,0,119449,810,23,Kiribati
27863,2020-07-31,KUWAIT,66529,57330,57330,4270571,17820,37,Kuwait
27864,2020-07-31,KYRGYZSTAN,35619,24685,24685,6524195,191800,26,Kyrgyzstan
27865,2020-07-31,LAOS,20,19,19,7275560,230800,24,Laos
27866,2020-07-31,LATVIA,1228,1052,1052,1886198,62200,44,Lettland
27867,2020-07-31,LEBANON,4334,1753,1753,6825445,10230,30,Libanon
27868,2020-07-31,LESOTHO,604,144,144,2142249,30360,24,Lesotho
27869,2020-07-31,LIBERIA,1181,667,667,5057681,96320,19,Liberia
27870,2020-07-31,LIBYA,3438,604,604,6871292,1759540,29,Libyen
27871,2020-07-31,LITHUANIA,2062,1643,1643,2722289,62674,45,Litauen
27872,2020-07-31,LUXEMBOURG,6616,5027,5027,625978,2590,40,Luxemburg
27873,2020-07-31,MADAGASCAR,10748,7461,7461,27691018,581795,20,Madagaskar
27874,2020-07-31,MALAWI,3981,1807,1807,19129952,94280,18,Malawi
27875,2020-07-31,MALAYSIA,8964,8617,8617,32365999,328550,30,Malaysia
27876,2020-07-31,MALDIVES,3719,2568,2568,540544,300,30,Malediven
27877,2020-07-31,MALI,2522,1931,1931,20250833,1220190,16,Mali
27878,2020-07-31,MALTA,814,665,665,441543,320,43,Malta
27879,2020-07-31,MARTINIQUE,269,98,98,375265,1060,47,Martinique
27880,2020-07-31,MAURITANIA,6295,4889,4889,4649658,1030700,20,Mauritanien
27881,2020-07-31,MAURITIUS,344,332,332,1271768,2030,37,Mauritius
27882,2020-07-31,MAYOTTE,2962,2721,2721,272815,375,20,Mayotte
27883,2020-07-31,MEXICO,416179,272187,272187,128932753,1943950,29,Mexiko
27884,2020-07-31,MICRONESIA (FED. STATES OF),0,0,0,115023,700,24,Micronesia (Fed. States Of)
27885,2020-07-31,MONGOLIA,291,225,225,3278290,1553560,28,Mongolei
27886,2020-07-31,MONTENEGRO,3016,931,931,628066,13450,39,Montenegro
27887,2020-07-31,MOROCCO,23259,17311,17311,36910560,446300,30,Marokko
27888,2020-07-31,MOZAMBIQUE,1808,638,638,31255435,786380,18,Mozambique
27889,2020-07-31,MYANMAR,353,295,295,54409800,653290,29,Myanmar
27890,2020-07-31,NAMIBIA,2052,164,164,2540905,823290,22,Namibia
27891,2020-07-31,NEPAL,19547,14248,14248,29136808,143350,25,Nepal
27892,2020-07-31,NETHERLANDS,53963,0,0,17134872,33720,43,Niederlande
27893,2020-07-31,NEW CALEDONIA,22,22,22,285498,18280,34,Neu-Kaledonien
27894,2020-07-31,NEW ZEALAND,1560,1518,1518,4822233,263310,38,Neuseeland
27895,2020-07-31,NICARAGUA,3672,2492,2492,6624554,120340,26,Nicaragua
27896,2020-07-31,NIGER,1134,1028,1028,24206644,1266700,15,Niger
27897,2020-07-31,NIGERIA,42689,19270,19270,206139589,910770,18,Nigeria
27898,2020-07-31,N. MACEDONIA,10617,6020,6020,2083374,25220,39,N. Mazedonien
27899,2020-07-31,NORWAY,9208,0,0,5421241,365268,40,Norwegen
27900,2020-07-31,OMAN,79159,61421,61421,5106626,309500,31,Oman
27901,2020-07-31,PAKISTAN,278305,247177,247177,220892340,770880,23,Pakistan
27902,2020-07-31,PANAMA,64191,38218,38218,4314767,74340,30,Panama
27903,2020-07-31,PAPUA NEW GUINEA,72,11,11,8947024,452860,22,Papua Neu-Guinea
27904,2020-07-31,PARAGUAY,5207,3250,3250,7132538,397300,26,Paraguay
27905,2020-07-31,PERU,407492,283915,283915,32971854,1280000,31,Peru
27906,2020-07-31,PHILIPPINES,89374,65064,65064,109581078,298170,26,Philippinen
27907,2020-07-31,POLAND,45031,33643,33643,37846611,306230,42,Polen
27908,2020-07-31,PORTUGAL,50868,36140,36140,10196709,91590,46,Portugal
27909,2020-07-31,PUERTO RICO,16572,2267,2267,2860853,8870,44,Puerto Rico
27910,2020-07-31,QATAR,110460,107135,107135,2881053,11610,32,Katar
27911,2020-07-31,S. KOREA,14305,13183,13183,51269185,97230,44,S. Korea
27912,2020-07-31,MOLDOVA,24343,17040,17040,4033963,32850,38,Moldawien
27913,2020-07-31,REUNION,657,592,592,895312,2500,36,Réunion
27914,2020-07-31,ROMANIA,49591,26609,26609,19237691,230170,43,Rumänien
27915,2020-07-31,RUSSIA,834499,629655,629655,145934462,16376870,40,Russland
27916,2020-07-31,RWANDA,1994,1085,1085,12952218,24670,20,Rwanda
27917,2020-07-31,SAINT LUCIA,25,22,22,183627,610,34,Saint Lucia
27918,2020-07-31,SAINT VINCENT,52,39,39,110940,390,33,Saint Vincent
27919,2020-07-31,SAMOA,0,0,0,198414,2830,22,Samoa
27920,2020-07-31,SAO TOME AND PRINCIPE,870,771,771,219159,960,19,Sao Tome Und Principe
27921,2020-07-31,SAUDI ARABIA,274219,231198,231198,34813871,2149690,32,Saudi Arabien
27922,2020-07-31,SENEGAL,10106,6725,6725,16743927,192530,19,Senegal
27923,2020-07-31,SERBIA,25213,14047,14047,8737371,87460,42,Serbien
27924,2020-07-31,SEYCHELLES,114,39,39,98347,460,34,Seychelles
27925,2020-07-31,SIERRA LEONE,1818,1362,1362,7976983,72180,19,Sierra Leone
27926,2020-07-31,SINGAPORE,51809,46308,46308,5850342,700,42,Singapur
27927,2020-07-31,SLOVAKIA,2265,1675,1675,5459642,48088,41,Slowakei
27928,2020-07-31,SLOVENIA,2139,326,326,2078938,20140,45,Slowenien
27929,2020-07-31,SOLOMON ISLANDS,0,0,0,686884,27990,20,Salomon-Inseln
27930,2020-07-31,SOMALIA,3212,1562,1562,15893222,627340,17,Somalia
27931,2020-07-31,S. AFRICA,482169,309601,309601,59308690,1213090,28,Südafrika
27932,2020-07-31,S. SUDAN,2322,1175,1175,11193725,610952,19,Südsudan
27933,2020-07-31,SPAIN,285430,150376,150376,46754778,498800,45,Spanien
27934,2020-07-31,SRI LANKA,2814,2333,2333,21413249,62710,34,Sri Lanka
27935,2020-07-31,PALESTINE,11548,5016,5016,5101414,6020,21,Palästina
27936,2020-07-31,SUDAN,11496,6001,6001,43849260,1765048,20,Sudan
27937,2020-07-31,SURINAME,1607,1003,1003,586632,156000,29,Suriname
27938,2020-07-31,SWEDEN,80100,4971,4971,10099265,410340,41,Schweden
27939,2020-07-31,SWITZERLAND,35084,31100,31100,8654622,39516,43,Schweiz
27940,2020-07-31,SYRIA,738,229,229,17500658,183630,26,Syrien
27941,2020-07-31,TAJIKISTAN,7366,6151,6151,9537645,139960,22,Tajikistan
27942,2020-07-31,THAILAND,3310,3125,3125,69799978,510890,40,Thailand
27943,2020-07-31,TIMOR-LESTE,24,24,24,1318445,14870,21,Timor-Leste
27944,2020-07-31,TOGO,908,626,626,8278724,54390,19,Togo
27945,2020-07-31,TONGA,0,0,0,105695,720,22,Tonga
27946,2020-07-31,TRINIDAD AND TOBAGO,164,130,130,1399488,5130,36,Trinidad Und Tobago
27947,2020-07-31,TUNISIA,1514,1187,1187,11818619,155360,33,Tunesien
27948,2020-07-31,TURKEY,229891,213539,213539,84339067,769630,32,Türkei
27949,2020-07-31,TURKMENISTAN,0,0,0,6031200,469930,27,Turkmenistan
27950,2020-07-31,UGANDA,1103,975,975,45741007,199810,17,Uganda
27951,2020-07-31,UKRAINE,68794,38154,38154,43733762,579320,41,Ukraine
27952,2020-07-31,UAE,60223,53626,53626,19890402,83600,33,Vereinigte Arabische Emirate
27953,2020-07-31,UNITED KINGDOM,302301,0,0,67886011,241930,40,Grossbritannien
27954,2020-07-31,TANZANIA,509,183,183,59734218,885800,18,Tansania
27955,2020-07-31,UNITED STATES,4634985,2284965,2284965,331002651,9147420,38,Vereinigte Staaten
27956,2020-07-31,US VIRGIN ISLANDS,385,250,250,-1,-1,-1,Us Jungferninseln
27957,2020-07-31,URUGUAY,1243,978,978,3473730,175020,36,Uruguay
27958,2020-07-31,UZBEKISTAN,23271,13680,13680,33469203,425400,28,Usbekistan
27959,2020-07-31,VANUATU,0,0,0,307145,12190,21,Vanuatu
27960,2020-07-31,VENEZUELA,17859,10421,10421,28435940,882050,30,Venezuela
27961,2020-07-31,VIETNAM,509,373,373,97338579,310070,32,Vietnam
27962,2020-07-31,WESTERN SAHARA,10,8,8,597339,266000,28,Westsahara
27963,2020-07-31,YEMEN,1726,856,856,29825964,527970,20,Jemen
27964,2020-07-31,ZAMBIA,5555,3289,3289,18383955,743390,18,Sambia
27965,2020-07-31,ZIMBABWE,3092,924,924,14862924,386850,19,Zimbabwe
27966,2020-07-31,OTHER,712,654,654,-1,-1,-1,Diamond Princess (Schiff)
27967,2020-07-31,SAN MARINO,699,657,657,33931,60,-1,San Marino
27968,2020-07-31,MONACO,120,105,105,39242,1,-1,Monaco
27969,2020-07-31,ANDORRA,922,806,806,77265,470,-1,Andorra
27970,2020-07-31,LIECHTENSTEIN,88,85,85,38128,160,-1,Liechtenstein
27971,2020-07-31,FAEROE ISLANDS,225,188,188,48863,1396,-1,Färöer Inseln
27972,2020-07-31,GIBRALTAR,187,180,180,33691,10,-1,Gibraltar
27973,2020-07-31,VATICAN CITY,12,12,12,825,1,-1,Vatikanstadt
27974,2020-07-31,SAINT BARTHELEMY,7,6,6,9877,21,-1,Saint Barthelemy
27975,2020-07-31,SAINT MARTIN,49,41,41,38666,53,-1,Sankt Martin
27976,2020-07-31,CAYMAN ISLAND,203,202,202,65722,240,-1,Cayman Inseln
27977,2020-07-31,KOSOVO,8104,4463,4463,1945000,-1,-1,Kosovo
27978,2020-07-31,GREENLAND,14,13,13,56770,410450,-1,Grönland
27979,2020-07-31,MONTSERRAT,12,10,10,4992,100,-1,Montserrat
27980,2020-07-31,SINT MAARTEN,128,64,64,42876,34,-1,Alderney
27981,2020-07-31,BERMUDA,156,141,141,62278,50,-1,Bermuda
27982,2020-07-31,ISLE OF MAN,336,312,312,85033,570,-1,Isle Of Man
27983,2020-07-31,DOMINICA,18,18,18,71986,750,-1,Dominica
27984,2020-07-31,TURKS AND CAICOS,107,37,37,38717,950,-1,Turks-Und Caicosinseln
27985,2020-07-31,BRITISH VIRGIN ISLANDS,8,7,7,30231,150,-1,Britische Jungferninseln
27986,2020-07-31,ST.KITTS AND NEVIS,17,15,15,53199,260,-1,St.Kitts Und Nevis
27987,2020-07-31,ANGUILLA,3,3,3,15003,90,-1,Anguilla
27988,2020-07-31,NORTHERN MARIANA ISLANDS,42,19,19,57559,460,-1,Nördliche Mariana Inseln
27989,2020-07-31,FALKLAND ISLANDS,13,13,13,3480,12170,-1,Falkland Inseln
27990,2020-07-31,CARIBBEAN NETHERLANDS,11,7,7,26223,328,-1,Karibische Niederlande
27991,2020-07-31,SAINT PIERRE MIQUELON,4,1,1,5794,230,-1,Saint Pierre Miquelon
27992,2020-07-31,NAURU,0,0,0,10824,20,-1,Nauru
27993,2020-07-31,Noname1,0,0,0,-1,-1,-1,Noname1
27994,2020-07-31,Noname1,0,0,0,-1,-1,-1,Noname1
27995,2020-08-01,AFGHANISTAN,36710,25509,25509,38928346,652860,18,Afghanistan
27996,2020-08-01,ALBANIA,5276,2952,2952,2877797,27400,36,Albanien
27997,2020-08-01,ALGERIA,30394,20537,20537,43851044,2381740,29,Algerien
27998,2020-08-01,ANGOLA,1148,437,437,32866272,1246700,17,Angola
27999,2020-08-01,ANTIGUA AND BARBUDA,91,67,67,97929,440,34,Antigua Und Barbuda
28000,2020-08-01,ARGENTINA,191302,83780,83780,45195774,2736690,32,Argentinien
28001,2020-08-01,ARMENIA,38550,28997,28997,2963243,28470,35,Armenien
28002,2020-08-01,ARUBA,121,105,105,106766,180,41,Aruba
28003,2020-08-01,AUSTRALIA,17282,10202,10202,25499884,7682300,38,Australien
28004,2020-08-01,AUSTRIA,21172,18758,18758,9006398,82409,43,Österreich
28005,2020-08-01,AZERBAIJAN,31878,25882,25882,10139177,82658,32,Aserbaidschan
28006,2020-08-01,BAHAMAS,574,91,91,393244,10010,32,Bahamas
28007,2020-08-01,BAHRAIN,40982,37840,37840,1701575,760,32,Bahrain
28008,2020-08-01,BANGLADESH,237661,135136,135136,164689383,130170,28,Bangladesch
28009,2020-08-01,BARBADOS,110,96,96,287375,430,40,Barbados
28010,2020-08-01,BELARUS,67808,62444,62444,9449323,202910,40,Weissrussland
28011,2020-08-01,BELGIUM,68751,17546,17546,11589623,30280,42,Belgien
28012,2020-08-01,BELIZE,48,30,30,397628,22810,25,Belize
28013,2020-08-01,BENIN,1805,1036,1036,12123200,112760,19,Benin
28014,2020-08-01,BHUTAN,101,89,89,771608,38117,28,Bhutan
28015,2020-08-01,BOLIVIA,76789,23582,23582,11673021,1083300,26,Bolivien
28016,2020-08-01,BOSNIA-HERZEGOVINA,11876,5959,5959,3280819,51000,43,Bosnien-Herzegowina
28017,2020-08-01,BOTSWANA,804,63,63,2351627,566730,24,Botswana
28018,2020-08-01,BRAZIL,2666298,1884051,1884051,212559417,8358140,33,Brasilien
28019,2020-08-01,BRUNEI,141,138,138,437479,5270,32,Brunei
28020,2020-08-01,BULGARIA,11690,6319,6319,6948445,108560,45,Bulgarien
28021,2020-08-01,BURKINA FASO,1106,935,935,20903273,273600,18,Burkina Faso
28022,2020-08-01,BURUNDI,387,304,304,11890784,25680,17,Burundi
28023,2020-08-01,CABO VERDE,2451,1824,1824,555987,4030,28,Kapverden
28024,2020-08-01,CAMBODIA,239,164,164,16718965,176520,26,Kambodscha
28025,2020-08-01,CAMEROON,17255,15320,15320,26545863,472710,19,Kamerun
28026,2020-08-01,CANADA,116312,101227,101227,37742154,9093510,41,Kanada
28027,2020-08-01,CENTRAL AFRICAN REPUBLIC,4608,1606,1606,4829767,622980,18,Zentralafrikanische Republik
28028,2020-08-01,CHAD,936,813,813,16425864,1259200,17,Tschad
28029,2020-08-01,CHANNEL ISLANDS,587,536,536,173863,190,43,Kanalinseln
28030,2020-08-01,CHILE,355667,328327,328327,19116201,743532,35,Chile
28031,2020-08-01,"CHINA, Mainland",84337,78989,78989,1439323776,9388211,38,China
28032,2020-08-01,HONG KONG,3273,1751,1751,7496981,1050,45,Hongkong
28033,2020-08-01,MACAU,46,46,46,649335,30,39,Macau
